participant,poste,session,round_number,understanding_faults,treatment,group_uid,paid_round,dictator,extraction,extraction_group,approbation,nb_approbation_yes_in_group,nb_approbation_no_in_group,approbation_group,extraction_dictateur,extraction_group_applied,extraction_applied,payoff,svo_group_uid,svo_choice_1,svo_choice_2,svo_choice_3,svo_choice_4,svo_choice_5,svo_choice_6,svo_mean_self,svo_mean_other,svo_score,svo_group_selected_choice,svo_group_selected_player,svo_group_selected_player_decision,svo_group_selected_player_payoff,svo_group_non_selected_player_payoff,NLE_nombre_cible,NLE_curseur_position,NLE_payoff,NLE_paid_decision,crt_1,crt_2,crt_3,crt_4,crt_5,crt_6,crt_7,crt_score,nep_1,nep_2,nep_3,nep_4,nep_5,nep_6,nep_7,nep_8,nep_9,nep_10,nep_11,nep_12,nep_13,nep_14,nep_15,nep_score,year_of_birth,gender,nationality,marital_status,student,study_level,study_discipline,socioprofessional_group,experiment_participation
kps9k7iv,leem4,x8mhf8ku,9,,1,x8mhf8ku_2,,0,10.0,21.0,,,,,,,,217.0,x8mhf8ku_7,4.0,3.0,7.0,1.0,0.0,5.0,83.667,62.667,20.618,5.0,1.0,0.0,100.0,50.0,94.21,57.69,1.17,,200.0,0.5,3.0,12.0,30.0,0.0,1.0,0.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,2.0,3.0,4.0,5.0,3.0,5.0,2.0,5.0,56.0,1996.0,1.0,MA,0.0,0.0,5.0,6.0,5.0,1.0
59mrxuxc,leem16,x8mhf8ku,9,,1,x8mhf8ku_4,,0,6.0,18.0,,,,,,,,231.0,x8mhf8ku_4,0.0,8.0,8.0,8.0,0.0,0.0,92.5,55.833,7.815,2.0,2.0,8.0,100.0,50.0,94.21,95.19,2.95,,2.0,0.25,5.0,3.0,30.0,10.0,0.0,4.0,1.0,5.0,1.0,5.0,4.0,5.0,1.0,5.0,4.0,5.0,1.0,3.0,4.0,5.0,1.0,26.0,2003.0,1.0,FR,0.0,1.0,0.0,6.0,,0.0
iobfrrs8,leem10,x8mhf8ku,9,,1,x8mhf8ku_1,,0,7.0,22.0,,,,,,,,181.0,x8mhf8ku_5,0.0,8.0,8.0,6.0,0.0,5.0,89.5,63.0,18.217,5.0,1.0,0.0,100.0,50.0,94.21,95.47,2.94,,2.0,0.25,5.0,4.0,29.0,20.0,0.0,7.0,2.0,2.0,4.0,4.0,5.0,5.0,5.0,2.0,5.0,1.0,4.0,2.0,4.0,3.0,3.0,55.0,2000.0,1.0,FR,0.0,1.0,3.0,6.0,,1.0
4dwz2un2,leem8,x8mhf8ku,9,,1,x8mhf8ku_1,,1,8.0,22.0,,,,,,,,186.0,x8mhf8ku_6,0.0,8.0,8.0,8.0,0.0,0.0,92.5,55.833,7.815,4.0,2.0,8.0,85.0,15.0,94.21,96.82,2.87,,2.0,0.25,5.0,4.0,29.0,20.0,0.0,7.0,4.0,4.0,2.0,2.0,4.0,1.0,5.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,5.0,59.0,1998.0,1.0,MA,0.0,1.0,5.0,5.0,,1.0
w09fz7l5,leem12,x8mhf8ku,9,,1,x8mhf8ku_4,,0,6.0,18.0,,,,,,,,231.0,x8mhf8ku_4,0.0,8.0,8.0,8.0,0.0,8.0,90.0,61.667,16.261,2.0,2.0,8.0,100.0,50.0,94.21,95.06,2.96,,200.0,0.25,5.0,4.0,15.0,10.0,0.0,4.0,4.0,2.0,4.0,4.0,5.0,4.0,5.0,3.0,3.0,2.0,1.0,1.0,4.0,4.0,3.0,51.0,2000.0,1.0,FR,0.0,1.0,2.0,6.0,,1.0
onhlgv2g,leem5,x8mhf8ku,9,,1,x8mhf8ku_3,,0,8.0,18.0,,,,,,,,258.0,x8mhf8ku_6,0.0,8.0,8.0,6.0,1.0,0.0,90.0,60.333,14.484,4.0,2.0,8.0,85.0,15.0,94.21,94.51,2.98,,200.0,0.25,8.0,15.0,30.0,20.0,2.0,2.0,3.0,2.0,4.0,4.0,5.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,47.0,1995.0,0.0,MA,0.0,1.0,5.0,6.0,,1.0
o38te989,leem2,x8mhf8ku,9,,1,x8mhf8ku_3,,0,5.0,18.0,,,,,,,,217.0,x8mhf8ku_2,0.0,8.0,8.0,8.0,0.0,0.0,92.5,55.833,7.815,3.0,1.0,8.0,85.0,85.0,94.21,92.75,2.93,,2.0,0.25,5.0,4.0,30.0,20.0,2.0,5.0,1.0,1.0,5.0,2.0,5.0,5.0,5.0,3.0,5.0,1.0,2.0,1.0,2.0,1.0,5.0,58.0,1996.0,0.0,MA,0.0,1.0,5.0,6.0,,1.0
eo5bp4yx,leem15,x8mhf8ku,9,,1,x8mhf8ku_2,,1,8.0,21.0,,,,,,,,204.0,x8mhf8ku_3,0.0,8.0,8.0,8.0,0.0,0.0,92.5,55.833,7.815,1.0,2.0,1.0,85.0,76.0,94.21,94.65,2.98,,200.0,0.5,3.0,3.0,30.0,20.0,0.0,2.0,2.0,1.0,5.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,4.0,4.0,4.0,53.0,2000.0,0.0,LB,0.0,1.0,4.0,9.0,,1.0
zl6auxjq,leem7,x8mhf8ku,9,,1,x8mhf8ku_2,,0,3.0,21.0,,,,,,,,170.0,x8mhf8ku_2,0.0,8.0,8.0,8.0,0.0,0.0,92.5,55.833,7.815,3.0,1.0,8.0,85.0,85.0,94.21,93.29,2.95,,2.0,0.5,5.0,4.0,29.0,20.0,0.0,6.0,2.0,2.0,4.0,4.0,5.0,1.0,5.0,1.0,4.0,1.0,5.0,1.0,5.0,1.0,5.0,66.0,1997.0,1.0,FR,0.0,1.0,2.0,14.0,,1.0
dytrqxid,leem3,x8mhf8ku,9,,1,x8mhf8ku_4,,1,6.0,18.0,,,,,,,,231.0,x8mhf8ku_7,6.0,5.0,8.0,4.0,3.0,4.0,84.333,58.333,13.643,5.0,1.0,0.0,100.0,50.0,94.21,94.24,3.0,,2.0,0.5,3.0,3.0,30.0,0.0,2.0,1.0,4.0,5.0,4.0,2.0,4.0,4.0,2.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,4.0,45.0,1999.0,1.0,MA,0.0,1.0,4.0,9.0,,0.0
xeeyn3nk,leem9,x8mhf8ku,10,,1,x8mhf8ku_1,,1,8.0,22.0,,,,,,,,186.0,x8mhf8ku_5,0.0,8.0,8.0,5.0,2.0,5.0,86.833,67.0,24.775,5.0,1.0,0.0,100.0,50.0,5.87,2.12,2.81,,200.0,0.5,3.0,9.0,30.0,0.0,0.0,1.0,4.0,2.0,5.0,5.0,5.0,2.0,5.0,1.0,4.0,1.0,4.0,3.0,4.0,3.0,5.0,61.0,2001.0,0.0,LB,0.0,1.0,3.0,6.0,,1.0
32itr1gn,leem11,x8mhf8ku,10,,1,x8mhf8ku_3,,0,9.0,23.0,,,,,,,,170.0,x8mhf8ku_3,1.0,6.0,5.0,7.0,3.0,3.0,84.833,61.0,17.526,1.0,2.0,1.0,85.0,76.0,5.87,3.21,2.87,,2.0,0.5,6.0,12.0,30.0,0.0,2.0,1.0,2.0,2.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,2.0,4.0,2.0,4.0,4.0,4.0,52.0,1994.0,1.0,FR,0.0,1.0,5.0,21.0,,1.0
kps9k7iv,leem4,x8mhf8ku,10,,1,x8mhf8ku_2,,0,9.0,24.0,,,,,,,,150.0,x8mhf8ku_7,4.0,3.0,7.0,1.0,0.0,5.0,83.667,62.667,20.618,5.0,1.0,0.0,100.0,50.0,5.87,58.37,0.38,,200.0,0.5,3.0,12.0,30.0,0.0,1.0,0.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,2.0,3.0,4.0,5.0,3.0,5.0,2.0,5.0,56.0,1996.0,1.0,MA,0.0,0.0,5.0,6.0,5.0,1.0
59mrxuxc,leem16,x8mhf8ku,10,,1,x8mhf8ku_4,,0,7.0,20.0,,,,,,,,213.0,x8mhf8ku_4,0.0,8.0,8.0,8.0,0.0,0.0,92.5,55.833,7.815,2.0,2.0,8.0,100.0,50.0,5.87,5.52,2.98,,2.0,0.25,5.0,3.0,30.0,10.0,0.0,4.0,1.0,5.0,1.0,5.0,4.0,5.0,1.0,5.0,4.0,5.0,1.0,3.0,4.0,5.0,1.0,26.0,2003.0,1.0,FR,0.0,1.0,0.0,6.0,,0.0
iobfrrs8,leem10,x8mhf8ku,10,,1,x8mhf8ku_1,,0,8.0,22.0,,,,,,,,186.0,x8mhf8ku_5,0.0,8.0,8.0,6.0,0.0,5.0,89.5,63.0,18.217,5.0,1.0,0.0,100.0,50.0,5.87,3.89,2.9,,2.0,0.25,5.0,4.0,29.0,20.0,0.0,7.0,2.0,2.0,4.0,4.0,5.0,5.0,5.0,2.0,5.0,1.0,4.0,2.0,4.0,3.0,3.0,55.0,2000.0,1.0,FR,0.0,1.0,3.0,6.0,,1.0
4dwz2un2,leem8,x8mhf8ku,10,,1,x8mhf8ku_1,,0,6.0,22.0,,,,,,,,177.0,x8mhf8ku_6,0.0,8.0,8.0,8.0,0.0,0.0,92.5,55.833,7.815,4.0,2.0,8.0,85.0,15.0,5.87,4.03,2.91,,2.0,0.25,5.0,4.0,29.0,20.0,0.0,7.0,4.0,4.0,2.0,2.0,4.0,1.0,5.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,5.0,59.0,1998.0,1.0,MA,0.0,1.0,5.0,5.0,,1.0
w09fz7l5,leem12,x8mhf8ku,10,,1,x8mhf8ku_4,,1,6.0,20.0,,,,,,,,204.0,x8mhf8ku_4,0.0,8.0,8.0,8.0,0.0,8.0,90.0,61.667,16.261,2.0,2.0,8.0,100.0,50.0,5.87,1.44,2.78,,200.0,0.25,5.0,4.0,15.0,10.0,0.0,4.0,4.0,2.0,4.0,4.0,5.0,4.0,5.0,3.0,3.0,2.0,1.0,1.0,4.0,4.0,3.0,51.0,2000.0,1.0,FR,0.0,1.0,2.0,6.0,,1.0
onhlgv2g,leem5,x8mhf8ku,10,,1,x8mhf8ku_3,,0,9.0,23.0,,,,,,,,170.0,x8mhf8ku_6,0.0,8.0,8.0,6.0,1.0,0.0,90.0,60.333,14.484,4.0,2.0,8.0,85.0,15.0,5.87,1.99,2.81,,200.0,0.25,8.0,15.0,30.0,20.0,2.0,2.0,3.0,2.0,4.0,4.0,5.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,47.0,1995.0,0.0,MA,0.0,1.0,5.0,6.0,,1.0
o38te989,leem2,x8mhf8ku,10,,1,x8mhf8ku_3,,1,5.0,23.0,,,,,,,,161.0,x8mhf8ku_2,0.0,8.0,8.0,8.0,0.0,0.0,92.5,55.833,7.815,3.0,1.0,8.0,85.0,85.0,5.87,5.66,2.99,,2.0,0.25,5.0,4.0,30.0,20.0,2.0,5.0,1.0,1.0,5.0,2.0,5.0,5.0,5.0,3.0,5.0,1.0,2.0,1.0,2.0,1.0,5.0,58.0,1996.0,0.0,MA,0.0,1.0,5.0,6.0,,1.0
eo5bp4yx,leem15,x8mhf8ku,10,,1,x8mhf8ku_2,,1,10.0,24.0,,,,,,,,150.0,x8mhf8ku_3,0.0,8.0,8.0,8.0,0.0,0.0,92.5,55.833,7.815,1.0,2.0,1.0,85.0,76.0,5.87,1.04,2.76,,200.0,0.5,3.0,3.0,30.0,20.0,0.0,2.0,2.0,1.0,5.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,4.0,4.0,4.0,53.0,2000.0,0.0,LB,0.0,1.0,4.0,9.0,,1.0
zl6auxjq,leem7,x8mhf8ku,10,,1,x8mhf8ku_2,,0,5.0,24.0,,,,,,,,150.0,x8mhf8ku_2,0.0,8.0,8.0,8.0,0.0,0.0,92.5,55.833,7.815,3.0,1.0,8.0,85.0,85.0,5.87,1.72,2.79,,2.0,0.5,5.0,4.0,29.0,20.0,0.0,6.0,2.0,2.0,4.0,4.0,5.0,1.0,5.0,1.0,4.0,1.0,5.0,1.0,5.0,1.0,5.0,66.0,1997.0,1.0,FR,0.0,1.0,2.0,14.0,,1.0
dytrqxid,leem3,x8mhf8ku,10,,1,x8mhf8ku_4,,0,7.0,20.0,,,,,,,,213.0,x8mhf8ku_7,6.0,5.0,8.0,4.0,3.0,4.0,84.333,58.333,13.643,5.0,1.0,0.0,100.0,50.0,5.87,6.33,2.98,,2.0,0.5,3.0,3.0,30.0,0.0,2.0,1.0,4.0,5.0,4.0,2.0,4.0,4.0,2.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,4.0,45.0,1999.0,1.0,MA,0.0,1.0,4.0,9.0,,0.0
xeeyn3nk,leem9,x8mhf8ku,11,0.0,1,x8mhf8ku_1,,1,6.0,19.0,0.0,1.0,2.0,0.0,6.0,18.0,6.0,231.0,x8mhf8ku_5,0.0,8.0,8.0,5.0,2.0,5.0,86.833,67.0,24.775,5.0,1.0,0.0,100.0,50.0,64.9,49.27,2.22,,200.0,0.5,3.0,9.0,30.0,0.0,0.0,1.0,4.0,2.0,5.0,5.0,5.0,2.0,5.0,1.0,4.0,1.0,4.0,3.0,4.0,3.0,5.0,61.0,2001.0,0.0,LB,0.0,1.0,3.0,6.0,,1.0
32itr1gn,leem11,x8mhf8ku,11,1.0,1,x8mhf8ku_3,,0,6.0,19.0,0.0,2.0,1.0,1.0,,,,217.0,x8mhf8ku_3,1.0,6.0,5.0,7.0,3.0,3.0,84.833,61.0,17.526,1.0,2.0,1.0,85.0,76.0,64.9,65.44,2.97,,2.0,0.5,6.0,12.0,30.0,0.0,2.0,1.0,2.0,2.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,2.0,4.0,2.0,4.0,4.0,4.0,52.0,1994.0,1.0,FR,0.0,1.0,5.0,21.0,,1.0
kps9k7iv,leem4,x8mhf8ku,11,0.0,1,x8mhf8ku_2,,0,7.0,21.0,1.0,3.0,0.0,1.0,,,,197.0,x8mhf8ku_7,4.0,3.0,7.0,1.0,0.0,5.0,83.667,62.667,20.618,5.0,1.0,0.0,100.0,50.0,64.9,83.24,2.08,,200.0,0.5,3.0,12.0,30.0,0.0,1.0,0.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,2.0,3.0,4.0,5.0,3.0,5.0,2.0,5.0,56.0,1996.0,1.0,MA,0.0,0.0,5.0,6.0,5.0,1.0
59mrxuxc,leem16,x8mhf8ku,11,0.0,1,x8mhf8ku_4,,0,4.0,16.0,0.0,2.0,1.0,1.0,,,,222.0,x8mhf8ku_4,0.0,8.0,8.0,8.0,0.0,0.0,92.5,55.833,7.815,2.0,2.0,8.0,100.0,50.0,64.9,60.28,2.77,,2.0,0.25,5.0,3.0,30.0,10.0,0.0,4.0,1.0,5.0,1.0,5.0,4.0,5.0,1.0,5.0,4.0,5.0,1.0,3.0,4.0,5.0,1.0,26.0,2003.0,1.0,FR,0.0,1.0,0.0,6.0,,0.0
iobfrrs8,leem10,x8mhf8ku,11,0.0,1,x8mhf8ku_1,,0,7.0,19.0,1.0,1.0,2.0,0.0,6.0,18.0,6.0,231.0,x8mhf8ku_5,0.0,8.0,8.0,6.0,0.0,5.0,89.5,63.0,18.217,5.0,1.0,0.0,100.0,50.0,64.9,58.1,2.66,,2.0,0.25,5.0,4.0,29.0,20.0,0.0,7.0,2.0,2.0,4.0,4.0,5.0,5.0,5.0,2.0,5.0,1.0,4.0,2.0,4.0,3.0,3.0,55.0,2000.0,1.0,FR,0.0,1.0,3.0,6.0,,1.0
4dwz2un2,leem8,x8mhf8ku,11,0.0,1,x8mhf8ku_1,,0,6.0,19.0,0.0,1.0,2.0,0.0,6.0,18.0,6.0,231.0,x8mhf8ku_6,0.0,8.0,8.0,8.0,0.0,0.0,92.5,55.833,7.815,4.0,2.0,8.0,85.0,15.0,64.9,65.03,2.99,,2.0,0.25,5.0,4.0,29.0,20.0,0.0,7.0,4.0,4.0,2.0,2.0,4.0,1.0,5.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,5.0,59.0,1998.0,1.0,MA,0.0,1.0,5.0,5.0,,1.0
w09fz7l5,leem12,x8mhf8ku,11,1.0,1,x8mhf8ku_4,,0,6.0,16.0,1.0,2.0,1.0,1.0,,,,258.0,x8mhf8ku_4,0.0,8.0,8.0,8.0,0.0,8.0,90.0,61.667,16.261,2.0,2.0,8.0,100.0,50.0,64.9,63.67,2.94,,200.0,0.25,5.0,4.0,15.0,10.0,0.0,4.0,4.0,2.0,4.0,4.0,5.0,4.0,5.0,3.0,3.0,2.0,1.0,1.0,4.0,4.0,3.0,51.0,2000.0,1.0,FR,0.0,1.0,2.0,6.0,,1.0
onhlgv2g,leem5,x8mhf8ku,11,0.0,1,x8mhf8ku_3,,1,7.0,19.0,1.0,2.0,1.0,1.0,,,,228.0,x8mhf8ku_6,0.0,8.0,8.0,6.0,1.0,0.0,90.0,60.333,14.484,4.0,2.0,8.0,85.0,15.0,64.9,60.14,2.76,,200.0,0.25,8.0,15.0,30.0,20.0,2.0,2.0,3.0,2.0,4.0,4.0,5.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,47.0,1995.0,0.0,MA,0.0,1.0,5.0,6.0,,1.0
o38te989,leem2,x8mhf8ku,11,1.0,1,x8mhf8ku_3,,0,6.0,19.0,1.0,2.0,1.0,1.0,,,,217.0,x8mhf8ku_2,0.0,8.0,8.0,8.0,0.0,0.0,92.5,55.833,7.815,3.0,1.0,8.0,85.0,85.0,64.9,54.57,2.48,,2.0,0.25,5.0,4.0,30.0,20.0,2.0,5.0,1.0,1.0,5.0,2.0,5.0,5.0,5.0,3.0,5.0,1.0,2.0,1.0,2.0,1.0,5.0,58.0,1996.0,0.0,MA,0.0,1.0,5.0,6.0,,1.0
eo5bp4yx,leem15,x8mhf8ku,11,1.0,1,x8mhf8ku_2,,0,8.0,21.0,1.0,3.0,0.0,1.0,,,,204.0,x8mhf8ku_3,0.0,8.0,8.0,8.0,0.0,0.0,92.5,55.833,7.815,1.0,2.0,1.0,85.0,76.0,64.9,53.89,2.45,,200.0,0.5,3.0,3.0,30.0,20.0,0.0,2.0,2.0,1.0,5.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,4.0,4.0,4.0,53.0,2000.0,0.0,LB,0.0,1.0,4.0,9.0,,1.0
zl6auxjq,leem7,x8mhf8ku,11,0.0,1,x8mhf8ku_2,,1,6.0,21.0,1.0,3.0,0.0,1.0,,,,190.0,x8mhf8ku_2,0.0,8.0,8.0,8.0,0.0,0.0,92.5,55.833,7.815,3.0,1.0,8.0,85.0,85.0,64.9,47.5,2.13,,2.0,0.5,5.0,4.0,29.0,20.0,0.0,6.0,2.0,2.0,4.0,4.0,5.0,1.0,5.0,1.0,4.0,1.0,5.0,1.0,5.0,1.0,5.0,66.0,1997.0,1.0,FR,0.0,1.0,2.0,14.0,,1.0
dytrqxid,leem3,x8mhf8ku,11,1.0,1,x8mhf8ku_4,,1,6.0,16.0,1.0,2.0,1.0,1.0,,,,258.0,x8mhf8ku_7,6.0,5.0,8.0,4.0,3.0,4.0,84.333,58.333,13.643,5.0,1.0,0.0,100.0,50.0,64.9,57.29,2.62,,2.0,0.5,3.0,3.0,30.0,0.0,2.0,1.0,4.0,5.0,4.0,2.0,4.0,4.0,2.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,4.0,45.0,1999.0,1.0,MA,0.0,1.0,4.0,9.0,,0.0
xeeyn3nk,leem9,x8mhf8ku,12,,1,x8mhf8ku_1,,0,6.0,17.0,0.0,1.0,2.0,0.0,4.0,12.0,4.0,258.0,x8mhf8ku_5,0.0,8.0,8.0,5.0,2.0,5.0,86.833,67.0,24.775,5.0,1.0,0.0,100.0,50.0,45.49,47.23,2.91,,200.0,0.5,3.0,9.0,30.0,0.0,0.0,1.0,4.0,2.0,5.0,5.0,5.0,2.0,5.0,1.0,4.0,1.0,4.0,3.0,4.0,3.0,5.0,61.0,2001.0,0.0,LB,0.0,1.0,3.0,6.0,,1.0
32itr1gn,leem11,x8mhf8ku,12,,1,x8mhf8ku_3,,1,8.0,21.0,1.0,2.0,1.0,1.0,,,,204.0,x8mhf8ku_3,1.0,6.0,5.0,7.0,3.0,3.0,84.833,61.0,17.526,1.0,2.0,1.0,85.0,76.0,45.49,38.54,2.65,,2.0,0.5,6.0,12.0,30.0,0.0,2.0,1.0,2.0,2.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,2.0,4.0,2.0,4.0,4.0,4.0,52.0,1994.0,1.0,FR,0.0,1.0,5.0,21.0,,1.0
kps9k7iv,leem4,x8mhf8ku,12,,1,x8mhf8ku_2,,0,8.0,21.0,1.0,2.0,1.0,1.0,,,,204.0,x8mhf8ku_7,4.0,3.0,7.0,1.0,0.0,5.0,83.667,62.667,20.618,5.0,1.0,0.0,100.0,50.0,45.49,89.49,0.8,,200.0,0.5,3.0,12.0,30.0,0.0,1.0,0.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,2.0,3.0,4.0,5.0,3.0,5.0,2.0,5.0,56.0,1996.0,1.0,MA,0.0,0.0,5.0,6.0,5.0,1.0
59mrxuxc,leem16,x8mhf8ku,12,,1,x8mhf8ku_4,,0,6.0,19.0,1.0,3.0,0.0,1.0,,,,217.0,x8mhf8ku_4,0.0,8.0,8.0,8.0,0.0,0.0,92.5,55.833,7.815,2.0,2.0,8.0,100.0,50.0,45.49,45.74,2.99,,2.0,0.25,5.0,3.0,30.0,10.0,0.0,4.0,1.0,5.0,1.0,5.0,4.0,5.0,1.0,5.0,4.0,5.0,1.0,3.0,4.0,5.0,1.0,26.0,2003.0,1.0,FR,0.0,1.0,0.0,6.0,,0.0
iobfrrs8,leem10,x8mhf8ku,12,,1,x8mhf8ku_1,,0,4.0,17.0,0.0,1.0,2.0,0.0,4.0,12.0,4.0,258.0,x8mhf8ku_5,0.0,8.0,8.0,6.0,0.0,5.0,89.5,63.0,18.217,5.0,1.0,0.0,100.0,50.0,45.49,43.56,2.9,,2.0,0.25,5.0,4.0,29.0,20.0,0.0,7.0,2.0,2.0,4.0,4.0,5.0,5.0,5.0,2.0,5.0,1.0,4.0,2.0,4.0,3.0,3.0,55.0,2000.0,1.0,FR,0.0,1.0,3.0,6.0,,1.0
4dwz2un2,leem8,x8mhf8ku,12,,1,x8mhf8ku_1,,1,7.0,17.0,1.0,1.0,2.0,0.0,4.0,12.0,4.0,258.0,x8mhf8ku_6,0.0,8.0,8.0,8.0,0.0,0.0,92.5,55.833,7.815,4.0,2.0,8.0,85.0,15.0,45.49,44.11,2.93,,2.0,0.25,5.0,4.0,29.0,20.0,0.0,7.0,4.0,4.0,2.0,2.0,4.0,1.0,5.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,5.0,59.0,1998.0,1.0,MA,0.0,1.0,5.0,5.0,,1.0
w09fz7l5,leem12,x8mhf8ku,12,,1,x8mhf8ku_4,,1,6.0,19.0,1.0,3.0,0.0,1.0,,,,217.0,x8mhf8ku_4,0.0,8.0,8.0,8.0,0.0,8.0,90.0,61.667,16.261,2.0,2.0,8.0,100.0,50.0,45.49,51.44,2.7,,200.0,0.25,5.0,4.0,15.0,10.0,0.0,4.0,4.0,2.0,4.0,4.0,5.0,4.0,5.0,3.0,3.0,2.0,1.0,1.0,4.0,4.0,3.0,51.0,2000.0,1.0,FR,0.0,1.0,2.0,6.0,,1.0
onhlgv2g,leem5,x8mhf8ku,12,,1,x8mhf8ku_3,,0,8.0,21.0,0.0,2.0,1.0,1.0,,,,204.0,x8mhf8ku_6,0.0,8.0,8.0,6.0,1.0,0.0,90.0,60.333,14.484,4.0,2.0,8.0,85.0,15.0,45.49,44.51,2.95,,200.0,0.25,8.0,15.0,30.0,20.0,2.0,2.0,3.0,2.0,4.0,4.0,5.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,47.0,1995.0,0.0,MA,0.0,1.0,5.0,6.0,,1.0
o38te989,leem2,x8mhf8ku,12,,1,x8mhf8ku_3,,0,5.0,21.0,1.0,2.0,1.0,1.0,,,,183.0,x8mhf8ku_2,0.0,8.0,8.0,8.0,0.0,0.0,92.5,55.833,7.815,3.0,1.0,8.0,85.0,85.0,45.49,50.36,2.76,,2.0,0.25,5.0,4.0,30.0,20.0,2.0,5.0,1.0,1.0,5.0,2.0,5.0,5.0,5.0,3.0,5.0,1.0,2.0,1.0,2.0,1.0,5.0,58.0,1996.0,0.0,MA,0.0,1.0,5.0,6.0,,1.0
eo5bp4yx,leem15,x8mhf8ku,12,,1,x8mhf8ku_2,,0,9.0,21.0,1.0,2.0,1.0,1.0,,,,210.0,x8mhf8ku_3,0.0,8.0,8.0,8.0,0.0,0.0,92.5,55.833,7.815,1.0,2.0,1.0,85.0,76.0,45.49,48.05,2.87,,200.0,0.5,3.0,3.0,30.0,20.0,0.0,2.0,2.0,1.0,5.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,4.0,4.0,4.0,53.0,2000.0,0.0,LB,0.0,1.0,4.0,9.0,,1.0
zl6auxjq,leem7,x8mhf8ku,12,,1,x8mhf8ku_2,,1,4.0,21.0,0.0,2.0,1.0,1.0,,,,177.0,x8mhf8ku_2,0.0,8.0,8.0,8.0,0.0,0.0,92.5,55.833,7.815,3.0,1.0,8.0,85.0,85.0,45.49,42.48,2.85,,2.0,0.5,5.0,4.0,29.0,20.0,0.0,6.0,2.0,2.0,4.0,4.0,5.0,1.0,5.0,1.0,4.0,1.0,5.0,1.0,5.0,1.0,5.0,66.0,1997.0,1.0,FR,0.0,1.0,2.0,14.0,,1.0
dytrqxid,leem3,x8mhf8ku,12,,1,x8mhf8ku_4,,0,7.0,19.0,1.0,3.0,0.0,1.0,,,,228.0,x8mhf8ku_7,6.0,5.0,8.0,4.0,3.0,4.0,84.333,58.333,13.643,5.0,1.0,0.0,100.0,50.0,45.49,42.34,2.84,,2.0,0.5,3.0,3.0,30.0,0.0,2.0,1.0,4.0,5.0,4.0,2.0,4.0,4.0,2.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,4.0,45.0,1999.0,1.0,MA,0.0,1.0,4.0,9.0,,0.0
xeeyn3nk,leem9,x8mhf8ku,13,,1,x8mhf8ku_1,,1,4.0,12.0,1.0,3.0,0.0,1.0,,,,258.0,x8mhf8ku_5,0.0,8.0,8.0,5.0,2.0,5.0,86.833,67.0,24.775,5.0,1.0,0.0,100.0,50.0,74.67,66.25,2.58,,200.0,0.5,3.0,9.0,30.0,0.0,0.0,1.0,4.0,2.0,5.0,5.0,5.0,2.0,5.0,1.0,4.0,1.0,4.0,3.0,4.0,3.0,5.0,61.0,2001.0,0.0,LB,0.0,1.0,3.0,6.0,,1.0
32itr1gn,leem11,x8mhf8ku,13,,1,x8mhf8ku_3,,0,9.0,24.0,0.0,1.0,2.0,0.0,7.0,21.0,7.0,197.0,x8mhf8ku_3,1.0,6.0,5.0,7.0,3.0,3.0,84.833,61.0,17.526,1.0,2.0,1.0,85.0,76.0,74.67,73.59,2.95,,2.0,0.5,6.0,12.0,30.0,0.0,2.0,1.0,2.0,2.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,2.0,4.0,2.0,4.0,4.0,4.0,52.0,1994.0,1.0,FR,0.0,1.0,5.0,21.0,,1.0
